2023-12-01 19:33:17.324702	MPP		4095		5000.00		0.59		5.54		0.00		4095		0.00
2023-12-01 19:33:17.541812	MPP		4095		5000.00		0.57		5.73		0.00		4095		0.00
2023-12-01 19:33:17.758711	MPP		4095		5000.00		0.58		5.99		0.00		4095		0.00
2023-12-01 19:33:17.975632	MPP		4095		5000.00		0.60		5.84		0.00		4095		0.00
2023-12-01 19:33:18.192344	MPP		4095		5000.00		0.58		6.14		0.00		4095		0.00
2023-12-01 19:33:18.409418	MPP		4095		5000.00		0.56		5.71		0.00		4095		0.00
2023-12-01 19:33:18.626323	MPP		4095		5000.00		0.60		5.49		0.00		4095		0.00
2023-12-01 19:33:18.843069	MPP		4095		5000.00		0.56		5.71		0.00		4095		0.00
2023-12-01 19:33:19.059963	MPP		4095		5000.00		0.58		5.57		0.00		4095		0.00
2023-12-01 19:33:19.276627	MPP		4095		5000.00		0.57		5.54		0.00		4095		0.00
2023-12-01 19:33:19.493539	MPP		4095		5000.00		0.60		6.11		0.00		4095		0.00
2023-12-01 19:33:19.710468	MPP		4095		5000.00		0.56		5.51		0.00		4095		0.00
2023-12-01 19:33:19.927517	MPP		4095		5000.00		0.58		5.66		0.00		4095		0.00
2023-12-01 19:33:20.144421	MPP		4095		5000.00		0.62		6.05		0.00		4095		0.00
2023-12-01 19:33:20.361326	MPP		4095		5000.00		0.61		5.87		0.00		4095		0.00
2023-12-01 19:33:20.578229	MPP		4095		5000.00		0.59		5.36		0.00		4095		0.00
2023-12-01 19:33:20.795035	MPP		4095		5000.00		0.58		5.91		0.00		4095		0.00
2023-12-01 19:33:21.012075	MPP		4095		5000.00		0.56		5.64		0.00		4095		0.00
2023-12-01 19:33:21.228736	MPP		4095		5000.00		0.59		5.65		0.00		4095		0.00
2023-12-01 19:33:21.446012	MPP		4095		5000.00		0.55		5.87		0.00		4095		0.00
2023-12-01 19:33:21.662719	MPP		4095		5000.00		0.57		5.19		0.00		4095		0.00
2023-12-01 19:33:21.879431	MPP		4095		5000.00		0.61		6.01		0.00		4095		0.00
2023-12-01 19:33:22.096332	MPP		4095		5000.00		0.57		6.17		0.00		4095		0.00
2023-12-01 19:33:22.313237	MPP		4095		5000.00		0.57		5.62		0.00		4095		0.00
2023-12-01 19:33:22.530522	MPP		4095		5000.00		0.56		6.24		0.00		4095		0.00
2023-12-01 19:33:22.747438	MPP		4095		5000.00		0.55		5.73		0.00		4095		0.00
2023-12-01 19:33:22.964350	MPP		4095		5000.00		0.59		5.75		0.00		4095		0.00
2023-12-01 19:33:23.180819	MPP		4095		5000.00		0.58		6.06		0.00		4095		0.00
2023-12-01 19:33:23.397944	MPP		4095		5000.00		0.61		5.99		0.00		4095		0.00
